Date,Time,Piovan Silo Actual[%],Silo 01 Actual[%],Silo 02 Actual[%],Rotary01(N2)[Start/Stop],Rotary01(N2)[Fault/NotFault]
03/09/2023,13:35:58,2.00,5.00,4.00,2,6
03/09/2023,13:35:59,0.00,5.00,9.00,0,9
03/09/2023,13:36:00,8.00,5.00,0.00,8,0
03/09/2023,13:36:01,8.00,3.00,6.00,8,2
03/09/2023,13:36:02,4.00,2.00,3.00,9,0
03/09/2023,13:36:03,0.00,7.00,3.00,1,8
03/09/2023,13:36:04,9.00,9.00,5.00,9,2
03/09/2023,13:36:05,7.00,2.00,4.00,1,6
03/09/2023,13:36:06,6.00,2.00,6.00,5,1
03/09/2023,13:36:07,9.00,1.00,9.00,7,9
03/09/2023,13:36:08,6.00,4.00,7.00,4,5
03/09/2023,13:36:09,1.00,8.00,4.00,5,2
03/09/2023,13:36:10,2.00,3.00,8.00,5,8
03/09/2023,13:36:11,1.00,7.00,2.00,1,1
03/09/2023,13:36:12,3.00,2.00,9.00,8,3
03/09/2023,13:36:13,7.00,7.00,0.00,7,0
03/09/2023,13:36:14,6.00,8.00,8.00,2,9
03/09/2023,13:36:15,1.00,5.00,6.00,9,9
03/09/2023,13:36:16,6.00,9.00,8.00,7,6
03/09/2023,13:36:17,7.00,1.00,5.00,6,3
03/09/2023,13:36:18,0.00,4.00,7.00,0,1
03/09/2023,13:36:19,0.00,8.00,9.00,2,0
03/09/2023,13:36:20,1.00,2.00,6.00,0,1
03/09/2023,13:36:21,8.00,5.00,8.00,8,4
03/09/2023,13:36:22,8.00,9.00,4.00,6,5
03/09/2023,13:36:23,0.00,8.00,4.00,0,3
03/09/2023,13:36:24,6.00,5.00,2.00,3,9
03/09/2023,13:36:25,8.00,2.00,3.00,0,6
03/09/2023,13:36:26,9.00,9.00,9.00,4,9
03/09/2023,13:36:27,2.00,3.00,8.00,8,2
03/09/2023,13:36:28,4.00,4.00,4.00,2,5
03/09/2023,13:36:29,3.00,3.00,6.00,0,0
03/09/2023,13:36:30,9.00,5.00,9.00,7,0
03/09/2023,13:36:31,8.00,3.00,5.00,1,3
03/09/2023,13:36:32,2.00,6.00,0.00,6,7
03/09/2023,13:36:33,9.00,7.00,0.00,4,5
03/09/2023,13:36:34,1.00,8.00,1.00,5,6
03/09/2023,13:36:35,8.00,0.00,1.00,7,2
03/09/2023,13:36:36,6.00,7.00,3.00,4,8
03/09/2023,13:36:37,3.00,6.00,9.00,4,4
03/09/2023,13:36:38,2.00,4.00,1.00,3,9
03/09/2023,13:36:39,9.00,4.00,9.00,5,5
03/09/2023,13:36:40,3.00,9.00,4.00,8,0
03/09/2023,13:36:41,8.00,5.00,4.00,9,1
03/09/2023,13:36:42,4.00,9.00,0.00,8,5
03/09/2023,13:36:43,8.00,6.00,6.00,4,1
03/09/2023,13:36:44,4.00,3.00,7.00,0,2
03/09/2023,13:36:45,0.00,2.00,3.00,3,5
03/09/2023,13:36:46,4.00,6.00,1.00,4,0
03/09/2023,13:36:47,3.00,3.00,4.00,0,1
03/09/2023,13:36:48,0.00,4.00,8.00,3,2
03/09/2023,13:36:49,0.00,7.00,8.00,9,4
03/09/2023,13:36:50,6.00,0.00,2.00,8,8
03/09/2023,13:36:51,4.00,0.00,0.00,6,8
03/09/2023,13:36:52,3.00,2.00,2.00,0,3
03/09/2023,13:36:53,6.00,0.00,5.00,6,9
03/09/2023,13:36:54,9.00,4.00,9.00,7,8
03/09/2023,13:36:55,1.00,2.00,6.00,5,7
03/09/2023,13:36:57,2.00,3.00,2.00,6,0
03/09/2023,13:36:58,4.00,9.00,4.00,5,7
03/09/2023,13:36:59,1.00,9.00,6.00,3,3
03/09/2023,13:37:00,0.00,1.00,3.00,7,7
03/09/2023,13:37:01,5.00,3.00,4.00,1,6
03/09/2023,13:37:02,6.00,6.00,1.00,1,7
03/09/2023,13:37:03,7.00,6.00,5.00,4,3
03/09/2023,13:37:04,3.00,0.00,4.00,9,4
03/09/2023,13:37:05,7.00,0.00,5.00,3,1
03/09/2023,13:37:06,3.00,1.00,6.00,9,3
03/09/2023,13:37:07,1.00,3.00,1.00,4,1
03/09/2023,13:37:08,6.00,3.00,7.00,0,1
03/09/2023,13:37:09,6.00,8.00,7.00,0,5
03/09/2023,13:37:10,1.00,3.00,3.00,1,4
03/09/2023,13:37:11,8.00,8.00,5.00,7,8
03/09/2023,13:37:12,2.00,1.00,3.00,6,0
03/09/2023,13:37:13,6.00,5.00,8.00,3,6
03/09/2023,13:37:14,5.00,1.00,3.00,8,9
03/09/2023,13:37:15,5.00,6.00,1.00,4,6
03/09/2023,13:37:16,8.00,0.00,0.00,1,7
03/09/2023,13:37:17,8.00,9.00,3.00,9,5
03/09/2023,13:37:18,6.00,8.00,5.00,5,1
03/09/2023,13:37:19,9.00,2.00,5.00,3,8
03/09/2023,13:37:20,6.00,8.00,4.00,4,9
03/09/2023,13:37:21,2.00,4.00,7.00,4,7
03/09/2023,13:37:22,1.00,7.00,0.00,4,3
03/09/2023,13:37:23,3.00,0.00,8.00,1,3
03/09/2023,13:37:24,4.00,0.00,7.00,8,3
03/09/2023,13:37:25,5.00,6.00,9.00,5,4
03/09/2023,13:37:26,8.00,0.00,5.00,0,2
03/09/2023,13:37:27,7.00,4.00,1.00,2,0
03/09/2023,13:37:28,7.00,1.00,2.00,2,4
03/09/2023,13:37:29,4.00,4.00,7.00,1,1
03/09/2023,13:37:30,4.00,6.00,8.00,2,6
03/09/2023,13:37:31,8.00,5.00,3.00,8,1
03/09/2023,13:37:32,9.00,3.00,9.00,7,5
03/09/2023,13:37:33,4.00,4.00,8.00,0,9
03/09/2023,13:37:34,7.00,4.00,3.00,1,7
03/09/2023,13:37:35,4.00,0.00,2.00,7,8
03/09/2023,13:37:36,1.00,8.00,2.00,9,0
03/09/2023,13:37:37,4.00,8.00,7.00,5,3
03/09/2023,13:37:38,8.00,7.00,6.00,6,2
03/09/2023,13:37:39,7.00,4.00,8.00,7,4
03/09/2023,13:37:40,9.00,3.00,3.00,2,3
03/09/2023,13:37:41,7.00,8.00,2.00,2,9
03/09/2023,13:37:42,3.00,7.00,8.00,6,6
03/09/2023,13:37:43,7.00,1.00,3.00,5,2
03/09/2023,13:37:44,5.00,5.00,5.00,1,5
03/09/2023,13:37:45,4.00,8.00,9.00,9,3
03/09/2023,13:37:46,3.00,2.00,9.00,6,0
03/09/2023,13:37:47,3.00,0.00,7.00,2,9
03/09/2023,13:37:48,8.00,4.00,5.00,1,7
03/09/2023,13:37:49,5.00,0.00,9.00,5,1
03/09/2023,13:37:50,9.00,8.00,0.00,1,2
03/09/2023,13:37:51,0.00,7.00,2.00,6,5
03/09/2023,13:37:52,9.00,0.00,4.00,4,7
03/09/2023,13:37:53,6.00,1.00,2.00,7,9
03/09/2023,13:37:54,0.00,5.00,4.00,9,2
03/09/2023,13:37:55,4.00,0.00,9.00,9,2
03/09/2023,13:37:56,0.00,8.00,4.00,9,8
03/09/2023,13:37:57,5.00,6.00,3.00,6,3
03/09/2023,13:37:58,0.00,3.00,8.00,4,7
03/09/2023,13:37:59,6.00,8.00,8.00,4,7
03/09/2023,13:38:00,0.00,0.00,7.00,7,9
03/09/2023,13:38:01,1.00,2.00,7.00,9,9
03/09/2023,13:38:02,2.00,6.00,9.00,0,3
03/09/2023,13:38:03,4.00,0.00,3.00,1,8
03/09/2023,13:38:04,9.00,8.00,7.00,6,4
03/09/2023,13:38:05,9.00,1.00,3.00,3,5
03/09/2023,13:38:06,6.00,2.00,0.00,5,7
03/09/2023,13:38:07,9.00,4.00,1.00,2,2
03/09/2023,13:38:08,6.00,2.00,7.00,1,8
03/09/2023,13:38:10,4.00,8.00,9.00,2,2
03/09/2023,13:38:11,8.00,7.00,0.00,2,1
03/09/2023,13:38:12,6.00,3.00,0.00,4,5
03/09/2023,13:38:13,9.00,9.00,3.00,8,0
03/09/2023,13:38:14,0.00,9.00,3.00,5,6
03/09/2023,13:38:15,2.00,5.00,1.00,1,4
03/09/2023,13:38:16,6.00,9.00,3.00,1,8
03/09/2023,13:38:17,1.00,4.00,0.00,8,1
03/09/2023,13:38:18,1.00,4.00,6.00,3,3
03/09/2023,13:38:19,1.00,5.00,6.00,7,1
03/09/2023,13:38:20,5.00,2.00,3.00,7,6
03/09/2023,13:38:21,7.00,6.00,0.00,8,1
03/09/2023,13:38:22,5.00,7.00,7.00,3,1
03/09/2023,13:38:23,1.00,1.00,8.00,8,4
03/09/2023,13:38:24,6.00,7.00,6.00,2,7
03/09/2023,13:38:25,4.00,3.00,2.00,4,5
03/09/2023,13:38:26,3.00,3.00,1.00,4,3
03/09/2023,13:38:27,8.00,0.00,7.00,0,0
03/09/2023,13:38:28,1.00,0.00,5.00,7,9
03/09/2023,13:38:29,1.00,7.00,8.00,7,4
03/09/2023,13:38:30,4.00,4.00,3.00,5,8
03/09/2023,13:38:31,4.00,1.00,2.00,4,2
03/09/2023,13:38:32,0.00,3.00,4.00,6,0
03/09/2023,13:38:33,3.00,2.00,2.00,8,5
03/09/2023,13:38:34,5.00,3.00,7.00,9,5
03/09/2023,13:38:35,0.00,1.00,8.00,5,9
03/09/2023,13:38:36,0.00,4.00,3.00,2,4
03/09/2023,13:38:37,0.00,8.00,7.00,7,3
03/09/2023,13:38:38,7.00,8.00,9.00,8,3
03/09/2023,13:38:39,9.00,8.00,4.00,0,6
03/09/2023,13:38:40,3.00,7.00,8.00,1,5
03/09/2023,13:38:41,5.00,4.00,7.00,8,7
03/09/2023,13:38:42,8.00,8.00,5.00,7,2
03/09/2023,13:38:43,0.00,2.00,2.00,7,2
03/09/2023,13:38:44,5.00,3.00,7.00,6,6
03/09/2023,13:38:45,2.00,4.00,7.00,2,1
03/09/2023,13:38:46,2.00,8.00,6.00,9,6
03/09/2023,13:38:47,9.00,2.00,8.00,4,4
03/09/2023,13:38:48,4.00,8.00,0.00,9,8
03/09/2023,13:38:49,7.00,8.00,3.00,8,7
03/09/2023,13:38:50,8.00,1.00,5.00,4,7
03/09/2023,13:38:51,6.00,1.00,2.00,9,3
03/09/2023,13:38:52,0.00,7.00,5.00,9,0
03/09/2023,13:38:53,1.00,0.00,2.00,7,7
03/09/2023,13:38:54,4.00,1.00,3.00,6,7
03/09/2023,13:38:55,4.00,0.00,5.00,2,6
03/09/2023,13:38:56,3.00,5.00,5.00,0,8
03/09/2023,13:38:57,1.00,0.00,7.00,4,1
03/09/2023,13:38:58,1.00,1.00,3.00,6,3
03/09/2023,13:38:59,1.00,9.00,7.00,0,2
03/09/2023,13:39:00,3.00,8.00,0.00,4,5
03/09/2023,13:39:01,3.00,3.00,5.00,0,3
03/09/2023,13:39:02,4.00,7.00,2.00,3,2
03/09/2023,13:39:03,6.00,3.00,8.00,3,8
03/09/2023,13:39:04,4.00,0.00,4.00,3,1
03/09/2023,13:39:05,8.00,1.00,3.00,7,8
03/09/2023,13:39:06,1.00,8.00,9.00,3,3
03/09/2023,13:39:07,2.00,0.00,3.00,4,9
03/09/2023,13:39:08,5.00,2.00,6.00,7,4
03/09/2023,13:39:09,0.00,4.00,8.00,4,7
03/09/2023,13:39:10,3.00,5.00,8.00,4,4
03/09/2023,13:39:11,3.00,9.00,7.00,9,9
03/09/2023,13:39:12,5.00,9.00,3.00,2,6
03/09/2023,13:39:13,6.00,1.00,7.00,8,3
03/09/2023,13:39:14,2.00,1.00,6.00,0,0
03/09/2023,13:39:15,8.00,4.00,1.00,3,5
03/09/2023,13:39:16,5.00,5.00,8.00,4,5
03/09/2023,13:39:17,8.00,7.00,3.00,7,0
03/09/2023,13:39:18,2.00,2.00,7.00,6,4
03/09/2023,13:39:19,5.00,5.00,3.00,1,5
03/09/2023,13:39:20,6.00,4.00,1.00,9,5
03/09/2023,13:39:22,2.00,2.00,9.00,9,0
03/09/2023,13:39:23,9.00,9.00,4.00,5,5
03/09/2023,13:39:24,5.00,5.00,8.00,1,5
03/09/2023,13:39:25,8.00,7.00,2.00,8,6
03/09/2023,13:39:26,0.00,0.00,1.00,3,3
03/09/2023,13:39:27,0.00,4.00,2.00,3,9
03/09/2023,13:39:28,6.00,7.00,3.00,3,4
03/09/2023,13:39:29,0.00,2.00,4.00,4,4
03/09/2023,13:39:30,2.00,2.00,6.00,9,8
03/09/2023,13:39:31,8.00,5.00,6.00,2,3
03/09/2023,13:39:32,5.00,4.00,0.00,4,2
03/09/2023,13:39:33,0.00,9.00,9.00,4,1
03/09/2023,13:39:34,5.00,4.00,7.00,9,9
03/09/2023,13:39:35,5.00,3.00,5.00,5,4
03/09/2023,13:39:36,9.00,8.00,9.00,1,2
03/09/2023,13:39:37,2.00,0.00,9.00,2,9
03/09/2023,13:39:38,2.00,9.00,7.00,5,4
03/09/2023,13:39:39,8.00,5.00,1.00,5,1
03/09/2023,13:39:40,5.00,4.00,4.00,8,3
03/09/2023,13:39:41,3.00,4.00,7.00,2,5
03/09/2023,13:39:42,1.00,0.00,6.00,2,6
03/09/2023,13:39:43,8.00,5.00,9.00,0,8
03/09/2023,13:39:44,7.00,6.00,0.00,6,1
03/09/2023,13:39:45,4.00,7.00,3.00,6,1
03/09/2023,13:39:46,1.00,9.00,9.00,2,6
03/09/2023,13:39:47,6.00,6.00,7.00,9,5
03/09/2023,13:39:48,2.00,8.00,2.00,0,6
03/09/2023,13:39:49,2.00,0.00,5.00,6,0
03/09/2023,13:39:50,5.00,1.00,8.00,3,2
03/09/2023,13:39:51,0.00,7.00,6.00,7,8
03/09/2023,13:39:52,3.00,6.00,3.00,8,1
03/09/2023,13:39:53,8.00,1.00,5.00,0,1
03/09/2023,13:39:54,5.00,7.00,4.00,8,6
03/09/2023,13:39:55,6.00,0.00,2.00,3,3
03/09/2023,13:39:56,3.00,4.00,7.00,6,0
03/09/2023,13:39:57,1.00,7.00,5.00,9,3
03/09/2023,13:39:58,2.00,4.00,3.00,4,3
03/09/2023,13:39:59,8.00,1.00,9.00,7,7
03/09/2023,13:40:00,5.00,8.00,0.00,6,1
03/09/2023,13:40:01,2.00,0.00,6.00,6,5
03/09/2023,13:40:02,6.00,0.00,2.00,9,8
03/09/2023,13:40:03,9.00,4.00,7.00,6,5
03/09/2023,13:40:04,3.00,1.00,3.00,0,5
03/09/2023,13:40:05,5.00,6.00,6.00,8,9
03/09/2023,13:40:06,9.00,3.00,5.00,5,3
03/09/2023,13:40:07,1.00,6.00,0.00,7,5
03/09/2023,13:40:08,3.00,6.00,9.00,3,3
03/09/2023,13:40:09,2.00,2.00,0.00,5,4
03/09/2023,13:40:10,5.00,1.00,1.00,7,8
03/09/2023,13:40:11,9.00,8.00,0.00,3,9
03/09/2023,13:40:12,4.00,8.00,5.00,7,0
03/09/2023,13:40:13,2.00,0.00,0.00,1,2
03/09/2023,13:40:14,1.00,2.00,7.00,3,8
03/09/2023,13:40:15,2.00,3.00,5.00,0,3
03/09/2023,13:40:16,7.00,1.00,9.00,8,6
03/09/2023,13:40:17,7.00,6.00,9.00,6,7
03/09/2023,13:40:18,0.00,9.00,8.00,8,9
03/09/2023,13:40:19,1.00,5.00,8.00,7,6
03/09/2023,13:40:20,8.00,5.00,5.00,3,2
03/09/2023,13:40:21,2.00,9.00,6.00,9,0
03/09/2023,13:40:22,0.00,5.00,0.00,9,2
03/09/2023,13:40:23,7.00,0.00,9.00,0,6
03/09/2023,13:40:24,5.00,5.00,6.00,4,1
03/09/2023,13:40:25,8.00,5.00,2.00,6,1
03/09/2023,13:40:26,3.00,3.00,5.00,6,1
03/09/2023,13:40:27,5.00,0.00,9.00,7,4
03/09/2023,13:40:28,8.00,2.00,5.00,9,2
03/09/2023,13:40:29,6.00,7.00,5.00,3,5
03/09/2023,13:40:30,4.00,5.00,6.00,1,9
03/09/2023,13:40:31,4.00,9.00,6.00,0,0
03/09/2023,13:40:32,1.00,4.00,3.00,7,3
03/09/2023,13:40:33,7.00,9.00,4.00,1,4
03/09/2023,13:40:35,0.00,2.00,3.00,6,0
03/09/2023,13:40:36,7.00,8.00,0.00,0,9
03/09/2023,13:40:37,8.00,3.00,6.00,9,9
03/09/2023,13:40:38,2.00,7.00,0.00,8,7
03/09/2023,13:40:39,2.00,7.00,5.00,8,8
03/09/2023,13:40:40,4.00,3.00,2.00,0,5
03/09/2023,13:40:41,7.00,2.00,5.00,1,7
03/09/2023,13:40:42,6.00,8.00,7.00,5,1
03/09/2023,13:40:43,9.00,6.00,4.00,7,4
03/09/2023,13:40:44,4.00,9.00,2.00,0,6
03/09/2023,13:40:45,1.00,4.00,3.00,9,3
03/09/2023,13:40:46,2.00,9.00,1.00,4,3
03/09/2023,13:40:47,4.00,7.00,1.00,4,6
03/09/2023,13:40:48,7.00,4.00,0.00,7,3
03/09/2023,13:40:49,3.00,2.00,3.00,2,7
03/09/2023,13:40:50,1.00,2.00,8.00,8,9
03/09/2023,13:40:51,8.00,0.00,7.00,7,2
03/09/2023,13:40:52,8.00,3.00,7.00,2,4
03/09/2023,13:40:53,4.00,6.00,4.00,3,7
03/09/2023,13:40:54,1.00,1.00,2.00,7,7
03/09/2023,13:40:55,9.00,0.00,3.00,6,7
03/09/2023,13:40:56,6.00,1.00,9.00,7,7
03/09/2023,13:40:57,7.00,1.00,7.00,0,9
03/09/2023,13:40:58,5.00,8.00,6.00,5,2
03/09/2023,13:40:59,7.00,8.00,2.00,8,3
03/09/2023,13:41:00,1.00,6.00,7.00,9,7
03/09/2023,13:41:01,5.00,5.00,1.00,3,9
03/09/2023,13:41:02,7.00,0.00,4.00,2,5
03/09/2023,13:41:03,3.00,4.00,2.00,4,2
03/09/2023,13:41:04,5.00,9.00,8.00,8,7
03/09/2023,13:41:05,3.00,0.00,2.00,4,6
03/09/2023,13:41:06,9.00,2.00,9.00,9,2
03/09/2023,13:41:07,1.00,1.00,8.00,6,2
03/09/2023,13:41:08,7.00,4.00,8.00,4,8
03/09/2023,13:41:09,3.00,9.00,4.00,8,2
03/09/2023,13:41:10,2.00,7.00,6.00,6,9
03/09/2023,13:41:11,2.00,9.00,4.00,6,8
03/09/2023,13:41:12,8.00,2.00,1.00,9,5
03/09/2023,13:41:13,5.00,3.00,8.00,2,4
03/09/2023,13:41:14,7.00,8.00,5.00,6,7
03/09/2023,13:41:15,5.00,5.00,3.00,6,0
03/09/2023,13:41:16,3.00,9.00,1.00,0,5
03/09/2023,13:41:17,8.00,7.00,7.00,2,3
03/09/2023,13:41:18,8.00,4.00,0.00,4,0
03/09/2023,13:41:19,3.00,2.00,4.00,3,2
03/09/2023,13:41:20,7.00,7.00,1.00,5,5
03/09/2023,13:41:21,0.00,8.00,8.00,5,1
03/09/2023,13:41:22,8.00,8.00,3.00,6,1
03/09/2023,13:41:23,9.00,3.00,0.00,6,4
03/09/2023,13:41:24,2.00,9.00,3.00,9,4
03/09/2023,13:41:25,5.00,1.00,8.00,2,2
03/09/2023,13:41:26,6.00,6.00,6.00,7,7
03/09/2023,13:41:27,6.00,4.00,2.00,0,0
03/09/2023,13:41:28,5.00,7.00,3.00,4,4
03/09/2023,13:41:29,0.00,5.00,6.00,7,1
03/09/2023,13:41:30,7.00,7.00,8.00,9,9
03/09/2023,13:41:31,5.00,9.00,3.00,3,8
03/09/2023,13:41:32,1.00,1.00,2.00,3,2
03/09/2023,13:41:33,7.00,8.00,3.00,3,6
03/09/2023,13:41:34,8.00,9.00,5.00,9,7
03/09/2023,13:41:35,1.00,5.00,2.00,9,0
03/09/2023,13:41:36,2.00,4.00,6.00,0,9
03/09/2023,13:41:37,1.00,0.00,8.00,5,7
03/09/2023,13:41:38,5.00,1.00,9.00,7,8
03/09/2023,13:41:39,6.00,3.00,9.00,1,8
03/09/2023,13:41:40,6.00,3.00,5.00,4,4
03/09/2023,13:41:41,2.00,9.00,4.00,3,6
03/09/2023,13:41:42,2.00,2.00,1.00,3,3
03/09/2023,13:41:43,9.00,4.00,5.00,8,7
03/09/2023,13:41:44,3.00,6.00,2.00,3,4
03/09/2023,13:41:45,4.00,5.00,5.00,2,5
03/09/2023,13:41:47,8.00,8.00,4.00,9,6
03/09/2023,13:41:48,7.00,3.00,2.00,2,7
03/09/2023,13:41:49,7.00,3.00,4.00,7,5
03/09/2023,13:41:50,1.00,1.00,1.00,4,7
03/09/2023,13:41:51,5.00,9.00,8.00,4,6
03/09/2023,13:41:52,0.00,5.00,5.00,0,0
03/09/2023,13:41:53,4.00,6.00,1.00,4,8
03/09/2023,13:41:54,7.00,6.00,5.00,0,3
03/09/2023,13:41:55,5.00,0.00,5.00,7,8
03/09/2023,13:41:56,0.00,3.00,5.00,0,6
03/09/2023,13:41:57,3.00,4.00,2.00,7,7
03/09/2023,13:41:58,3.00,0.00,3.00,3,0
03/09/2023,13:41:59,1.00,9.00,8.00,4,2
03/09/2023,13:42:00,5.00,6.00,4.00,4,4
03/09/2023,13:42:01,8.00,4.00,0.00,3,7
03/09/2023,13:42:02,9.00,3.00,3.00,7,2
03/09/2023,13:42:03,0.00,3.00,7.00,3,6
03/09/2023,13:42:04,8.00,6.00,0.00,7,7
03/09/2023,13:42:05,9.00,8.00,5.00,1,3
03/09/2023,13:42:06,9.00,9.00,7.00,8,9
03/09/2023,13:42:07,1.00,7.00,0.00,2,4
03/09/2023,13:42:08,0.00,2.00,4.00,0,2
03/09/2023,13:42:09,8.00,9.00,1.00,8,2
03/09/2023,13:42:10,1.00,0.00,0.00,6,3
03/09/2023,13:42:11,5.00,6.00,2.00,3,6
03/09/2023,13:42:12,5.00,0.00,7.00,0,2
03/09/2023,13:42:13,9.00,1.00,6.00,6,5
03/09/2023,13:42:14,0.00,9.00,3.00,8,9
03/09/2023,13:42:15,1.00,8.00,1.00,0,6
03/09/2023,13:42:16,0.00,4.00,1.00,8,3
03/09/2023,13:42:17,0.00,7.00,2.00,9,8
03/09/2023,13:42:18,2.00,2.00,2.00,1,2
03/09/2023,13:42:19,7.00,3.00,4.00,1,1
03/09/2023,13:42:20,2.00,6.00,8.00,0,9
03/09/2023,13:42:21,1.00,2.00,7.00,8,4
03/09/2023,13:42:22,4.00,8.00,3.00,9,6
03/09/2023,13:42:23,0.00,0.00,1.00,3,2
03/09/2023,13:42:24,1.00,8.00,0.00,0,5
03/09/2023,13:42:25,6.00,4.00,8.00,2,9
03/09/2023,13:42:26,1.00,7.00,8.00,6,9
03/09/2023,13:42:27,3.00,6.00,7.00,2,0
03/09/2023,13:42:28,2.00,0.00,8.00,8,1
03/09/2023,13:42:29,8.00,4.00,6.00,0,1
03/09/2023,13:42:30,5.00,8.00,1.00,9,9
03/09/2023,13:42:31,5.00,0.00,8.00,2,7
03/09/2023,13:42:32,2.00,4.00,1.00,7,9
03/09/2023,13:42:33,3.00,2.00,8.00,2,5
03/09/2023,13:42:34,4.00,8.00,1.00,5,8
03/09/2023,13:42:35,8.00,6.00,3.00,6,9
03/09/2023,13:42:36,6.00,8.00,3.00,9,8
03/09/2023,13:42:37,1.00,3.00,7.00,3,3
03/09/2023,13:42:38,4.00,9.00,7.00,3,6
03/09/2023,13:42:39,6.00,0.00,6.00,1,0
03/09/2023,13:42:40,6.00,8.00,9.00,6,3
03/09/2023,13:42:41,8.00,5.00,8.00,3,0
03/09/2023,13:42:42,4.00,5.00,0.00,3,5
03/09/2023,13:42:43,1.00,5.00,8.00,6,5
03/09/2023,13:42:44,5.00,5.00,6.00,3,9
03/09/2023,13:42:45,6.00,1.00,9.00,8,1
03/09/2023,13:42:46,1.00,6.00,8.00,5,4
03/09/2023,13:42:47,0.00,4.00,9.00,2,0
03/09/2023,13:42:48,9.00,1.00,1.00,7,0
03/09/2023,13:42:49,4.00,1.00,4.00,3,6
03/09/2023,13:42:50,0.00,7.00,8.00,2,9
03/09/2023,13:42:51,7.00,3.00,8.00,1,4
03/09/2023,13:42:52,1.00,9.00,3.00,6,7
03/09/2023,13:42:53,3.00,9.00,6.00,7,4
03/09/2023,13:42:54,7.00,0.00,3.00,5,5
03/09/2023,13:42:55,2.00,1.00,2.00,5,8
03/09/2023,13:42:56,5.00,3.00,3.00,8,5
03/09/2023,13:42:57,0.00,8.00,8.00,1,1
03/09/2023,13:42:59,7.00,7.00,6.00,6,6
03/09/2023,13:43:00,3.00,2.00,4.00,7,7
03/09/2023,13:43:01,8.00,3.00,1.00,5,4
03/09/2023,13:43:02,6.00,9.00,0.00,2,3
03/09/2023,13:43:03,2.00,8.00,3.00,8,2
03/09/2023,13:43:04,7.00,5.00,8.00,4,2
03/09/2023,13:43:05,7.00,9.00,3.00,4,8
03/09/2023,13:43:06,0.00,1.00,3.00,5,7
03/09/2023,13:43:07,1.00,9.00,2.00,5,1
03/09/2023,13:43:08,7.00,5.00,8.00,4,5
03/09/2023,13:43:09,7.00,9.00,0.00,9,2
03/09/2023,13:43:10,2.00,0.00,1.00,9,0
03/09/2023,13:43:11,3.00,5.00,5.00,1,2
03/09/2023,13:43:12,8.00,9.00,1.00,5,0
03/09/2023,13:43:13,9.00,1.00,7.00,3,2
03/09/2023,13:43:14,0.00,7.00,5.00,7,3
03/09/2023,13:43:15,9.00,5.00,2.00,3,0
03/09/2023,13:43:16,4.00,7.00,1.00,2,0
03/09/2023,13:43:17,2.00,9.00,6.00,0,4
03/09/2023,13:43:18,1.00,4.00,8.00,1,6
03/09/2023,13:43:19,0.00,5.00,9.00,3,7
03/09/2023,13:43:20,2.00,5.00,2.00,4,9
03/09/2023,13:43:21,3.00,2.00,3.00,9,9
03/09/2023,13:43:22,6.00,2.00,2.00,4,3
03/09/2023,13:43:23,7.00,7.00,5.00,0,0
03/09/2023,13:43:24,3.00,0.00,3.00,8,2
03/09/2023,13:43:25,6.00,6.00,9.00,7,4
03/09/2023,13:43:26,0.00,7.00,3.00,7,2
03/09/2023,13:43:27,3.00,3.00,0.00,5,6
03/09/2023,13:43:28,8.00,9.00,6.00,5,7
03/09/2023,13:43:29,4.00,2.00,2.00,3,4
03/09/2023,13:43:30,6.00,8.00,1.00,8,8
03/09/2023,13:43:31,4.00,2.00,0.00,8,1
03/09/2023,13:43:32,1.00,6.00,5.00,5,7
03/09/2023,13:43:33,8.00,0.00,5.00,0,0
03/09/2023,13:43:34,7.00,5.00,2.00,6,1
03/09/2023,13:43:35,8.00,3.00,2.00,4,2
03/09/2023,13:44:52,5.00,5.00,7.00,8,6
03/09/2023,13:44:53,5.00,7.00,4.00,8,3
03/09/2023,13:44:54,1.00,2.00,5.00,9,8
03/09/2023,13:44:55,8.00,9.00,7.00,4,0
03/09/2023,13:44:56,0.00,7.00,1.00,8,5
03/09/2023,13:44:57,3.00,8.00,7.00,5,7
03/09/2023,13:44:58,3.00,7.00,8.00,5,8
03/09/2023,13:44:59,1.00,4.00,0.00,2,6
03/09/2023,13:45:00,0.00,8.00,0.00,9,1
03/09/2023,13:45:01,8.00,5.00,1.00,6,4
03/09/2023,13:45:02,7.00,6.00,3.00,0,5
03/09/2023,13:45:03,4.00,7.00,5.00,6,5
03/09/2023,13:45:04,7.00,7.00,1.00,0,7
03/09/2023,13:45:05,8.00,7.00,3.00,7,7
03/09/2023,13:45:06,3.00,4.00,4.00,3,7
03/09/2023,13:45:07,5.00,6.00,9.00,4,6
03/09/2023,13:45:08,9.00,6.00,1.00,9,9
03/09/2023,13:45:09,7.00,4.00,2.00,5,1
03/09/2023,13:45:10,3.00,2.00,6.00,1,4
03/09/2023,13:45:11,5.00,8.00,0.00,0,3
03/09/2023,13:45:12,0.00,3.00,8.00,7,4
03/09/2023,13:45:13,8.00,4.00,0.00,6,4
03/09/2023,13:45:14,8.00,9.00,3.00,3,1
03/09/2023,13:45:15,9.00,6.00,7.00,3,1
03/09/2023,13:45:16,5.00,1.00,6.00,2,9
03/09/2023,13:45:17,7.00,8.00,9.00,0,9
03/09/2023,13:45:18,7.00,7.00,0.00,3,7
03/09/2023,13:45:19,2.00,8.00,6.00,0,1
